"BN/Registration number","Fiscal period end","Form ID","100","110","111","112","120","130"
"894770650RR0001",2024-3-31 00:00:00,"27",,,,,,
"894777150RR0001",2024-12-31 00:00:00,"27",,,,,,
"894778083RR0001",2024-12-31 00:00:00,"27",,,,,,
"894780147RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"894781053RR0001",2024-12-31 00:00:00,"27",,,,,,
"894781475RR0001",2024-3-31 00:00:00,"27","N","N",$128126000.00,$31641000.00,,
"894781764RR0001",2024-3-31 00:00:00,"27",,,,,,
"894785831RR0001",2024-3-31 00:00:00,"27",,,,,,
"894791532RR0001",2024-3-31 00:00:00,"27",,,,,,
"894795582RR0001",2024-6-30 00:00:00,"27",,,,,,
"894797455RR0001",2024-3-31 00:00:00,"27",,,,,,
"894798917RR0001",2024-12-31 00:00:00,"27",,,,,,
"894799642RR0001",2024-9-30 00:00:00,"27",,,,,,
"894801075RR0001",2024-12-31 00:00:00,"27",,,,,,
"894804293RR0001",2024-6-30 00:00:00,"27",,,,,,
"894805712RR0001",2024-3-31 00:00:00,"27",,,,,,
"894806652RR0001",2024-12-31 00:00:00,"27",,,,,,
"894806710RR0001",2024-12-31 00:00:00,"27",,,,,,
"894807932RR0001",2024-3-31 00:00:00,"27",,,,,,
"894809730RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"894811058RR0001",2024-5-31 00:00:00,"27",,,,,,
"894813781RR0001",2024-12-31 00:00:00,"27",,,,,,
"894815885RR0001",2024-3-31 00:00:00,"27",,,,,,
"894816131RR0001",2024-12-31 00:00:00,"27",,,,,,
"894818103RR0001",2024-12-31 00:00:00,"27","N","N",$2625300.00,$2196566.00,"N","N"
"894819382RR0001",2024-12-31 00:00:00,"27",,,,,,
"894820133RR0001",2024-3-31 00:00:00,"27",,,,,,
"894820505RR0001",2024-3-31 00:00:00,"27",,,,,,
"894821339RR0001",2024-12-31 00:00:00,"27",,,,,,
"894822220RR0001",2024-3-31 00:00:00,"27",,,,,,
"894824051RR0001",2024-5-31 00:00:00,"27","N","N",,,"N","N"
"894826486RR0001",2024-12-31 00:00:00,"27",,,,,,
"894827542RR0001",2024-12-31 00:00:00,"27",,,,,,
"894828110RR0001",2024-12-31 00:00:00,"27",,,,,,
"894835057RR0001",2024-3-31 00:00:00,"27",,,,,,
"894835818RR0001",2024-4-30 00:00:00,"27",,,,,,
"894841154RR0002",2024-6-30 00:00:00,"27",,,,,,
"894844257RR0001",2024-3-31 00:00:00,"27",,,,,,
"894848365RR0001",2024-3-31 00:00:00,"27",,,,,,
"894849041RR0001",2024-8-31 00:00:00,"27",,,,,,
"894849710RR0001",2024-12-31 00:00:00,"27",,,,,,
"894850635RR0001",2024-3-31 00:00:00,"27",,,,,,
"894850965RR0001",2024-12-31 00:00:00,"27",,,,,,
"894853449RR0001",2024-6-30 00:00:00,"27",,,,,,
"894855097RR0001",2024-3-31 00:00:00,"27",,,,,,
"894859875RR0001",2024-3-31 00:00:00,"27",,,,,,
"894859958RR0001",2024-6-30 00:00:00,"27",,,,,,
"894863679RR0001",2024-12-31 00:00:00,"27",,,,,,
"894871136RR0001",2024-12-31 00:00:00,"27",,,,,,
"894872167RR0001",2024-1-31 00:00:00,"27","N","N",,,"N","N"
"894876523RR0001",2024-12-31 00:00:00,"27",,,,,,
"894877109RR0001",2024-6-30 00:00:00,"27",,,,,,
"894878362RR0001",2024-9-30 00:00:00,"27",,,,,,
"894880541RR0001",2024-3-31 00:00:00,"27",,,,,,
"894882695RR0001",2024-7-31 00:00:00,"27",,,,,,
"894884246RR0001",2024-3-31 00:00:00,"27",,,,,,
"894885359RR0001",2024-12-31 00:00:00,"27",,,,,,
"894887074RR0001",2024-6-30 00:00:00,"27",,,,,,
"894888155RR0001",2024-12-31 00:00:00,"27",,,,,,
"894892843RR0001",2024-3-31 00:00:00,"27",,,,,,
"894893916RR0001",2024-2-28 00:00:00,"27",,,,,,
"894894435RR0001",2024-7-31 00:00:00,"27",,,,,,
"894894831RR0001",2024-3-31 00:00:00,"27",,,,,,
"894897669RR0001",2024-3-31 00:00:00,"27",,,,,,
"894899939RR0001",2024-3-31 00:00:00,"27",,,,,,
"894901875RR0001",2024-3-31 00:00:00,"27",,,,,,
"894902923RR0001",2024-3-31 00:00:00,"27",,,,,,
"894903012RR0001",2024-7-31 00:00:00,"27",,,,,,
"894903533RR0001",2024-3-20 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"894911494RR0001",2024-12-31 00:00:00,"27",,,,,,
"894911890RR0001",2024-12-31 00:00:00,"27",,,,,,
"894916071RR0001",2024-9-30 00:00:00,"27",,,,,,
"894917814RR0001",2024-12-31 00:00:00,"27",,,,,,
"894918630RR0001",2024-12-31 00:00:00,"27",,,,,,
"894926112RR0001",2024-12-31 00:00:00,"27",,,,,,
"894931518RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"894933688RR0001",2024-12-31 00:00:00,"27","N","N",$180.00,$0.00,"N","N"
"894937226RR0001",2024-12-31 00:00:00,"27",,,,,,
"894942622RR0001",2024-4-30 00:00:00,"27",,,,,,
"894942952RR0001",2024-6-30 00:00:00,"27",,,,,,
"894945633RR0001",2024-3-31 00:00:00,"27",,,,,,
"894949361RR0001",2024-9-30 00:00:00,"27",,,,,,
"894952530RR0001",2024-3-31 00:00:00,"27",,,,,,
"894954536RR0001",2024-3-31 00:00:00,"27",,,,,,
"894956762RR0002",2024-3-31 00:00:00,"27",,,,,,
"894961036RR0001",2024-3-31 00:00:00,"27",,,,,,
"894968254RR0001",2024-3-31 00:00:00,"27",,,,,,
"894971092RR0001",2024-3-31 00:00:00,"27",,,,,,
"894975663RR0001",2024-8-31 00:00:00,"27","N","N",$149228.00,$0.00,"N","N"
"894975911RR0001",2024-1-31 00:00:00,"27","N","N",$170000.00,$170000.00,"N","N"
"894982479RR0001",2024-12-31 00:00:00,"27",,,,,,
"894992817RR0001",2024-12-31 00:00:00,"27",,,,,,
"894996289RR0001",2024-7-31 00:00:00,"27",,,,,,
"895007532RR0001",2024-5-31 00:00:00,"27",,,,,,
"895008746RR0001",2024-3-31 00:00:00,"27",,,,,,
"895010080RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"895012813RR0001",2024-6-30 00:00:00,"27",,,,,,
"895020311RR0001",2024-12-31 00:00:00,"27",,,,,,
"895025930RR0001",2024-12-31 00:00:00,"27",,,,,,
"895029601RR0001",2024-6-30 00:00:00,"27",,,,,,
"895030856RR0001",2024-3-31 00:00:00,"27",,,,,,
"895032712RR0001",2024-12-31 00:00:00,"27",,,,,,
"895034189RR0001",2024-12-31 00:00:00,"27",,,,,,
"895034932RR0001",2024-4-30 00:00:00,"27",,,,,,
"895036358RR0001",2024-3-31 00:00:00,"27",,,,,,
"895041234RR0001",2024-9-30 00:00:00,"27",,,,,,
"895042786RR0001",2024-12-31 00:00:00,"27",,,,,,
"895043040RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,,"N"
"895047256RR0001",2024-12-31 00:00:00,"27",,,,,,
"895054682RR0001",2024-12-31 00:00:00,"27",,,,,,
"895057867RR0001",2024-3-31 00:00:00,"27",,,,,,
"895058600RR0001",2024-12-31 00:00:00,"27",,,,,,
"895068872RR0001",2024-12-31 00:00:00,"27",,,,,,
"895070290RR0001",2024-12-31 00:00:00,"27",,,,,,
"895070761RR0001",2024-12-31 00:00:00,"27",,,,,,
"895074847RR0001",2024-12-31 00:00:00,"27",,,,,,
"895076453RR0001",2024-12-31 00:00:00,"27",,,,,,
"895079408RR0001",2024-3-20 00:00:00,"27",,,,,,
"895079473RR0001",2024-3-31 00:00:00,"27",,,,,,
"895086445RR0001",2024-12-31 00:00:00,"27",,,,,,
"895088235RR0001",2024-12-31 00:00:00,"27",,,,,,
"895089084RR0001",2024-3-31 00:00:00,"27",,,,,,
"895089324RR0001",2024-6-30 00:00:00,"27",,,,,,
"895090520RR0002",2024-12-31 00:00:00,"27",,,,,,
"895091874RR0001",2024-6-30 00:00:00,"27",,,,,,
"895092914RR0001",2024-12-31 00:00:00,"27",,,,,,
"895093870RR0001",2024-3-31 00:00:00,"27",,,,,,
"895094720RR0001",2024-3-31 00:00:00,"27",,,,,,
"895095883RR0001",2024-3-31 00:00:00,"27",,,,,,
"895096055RR0002",2024-8-31 00:00:00,"27",,,,,,
"895098515RR0001",2024-12-31 00:00:00,"27",,,,,,
"895099117RR0001",2024-12-31 00:00:00,"27",,,,,,
"895103489RR0001",2024-3-31 00:00:00,"27",,,,,,
"895108249RR0001",2024-12-31 00:00:00,"27",,,,,,
"895109874RR0001",2024-3-31 00:00:00,"27",,,,,,
"895110526RR0001",2024-12-31 00:00:00,"27",,,,,,
"895119048RR0001",2024-3-31 00:00:00,"27",,,,,,
"895120541RR0001",2024-3-31 00:00:00,"27",,,,,,
"895122711RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"895122885RR0001",2024-3-31 00:00:00,"27",,,,,,
"895126951RR0001",2024-8-31 00:00:00,"27",,,,,,
"895127934RR0001",2024-12-31 00:00:00,"27",,,,,,
"895131175RR0001",2024-3-31 00:00:00,"27",,,,,,
"895137339RR0001",2024-12-31 00:00:00,"27",,,,,,
"895137537RR0001",2024-3-31 00:00:00,"27",,,,,,
"895137909RR0001",2024-12-31 00:00:00,"27",,,,,,
"895138105RR0001",2024-12-31 00:00:00,"27",,,,,,
"895138543RR0001",2024-3-31 00:00:00,"27",,,,,,
"895140556RR0001",2024-12-31 00:00:00,"27",,,,,,
"895141760RR0001",2024-12-31 00:00:00,"27",,,,,,
"895143337RR0001",2024-12-31 00:00:00,"27",,,,,,
"895143741RR0001",2024-4-30 00:00:00,"27",,,,,,
"895145647RR0001",2024-12-31 00:00:00,"27",,,,,,
"895146165RR0001",2024-3-31 00:00:00,"27",,,,,,
"895146652RR0001",2024-12-31 00:00:00,"27",,,,,,
"895148534RR0001",2024-12-31 00:00:00,"27",,,,,,
"895154946RR0001",2024-3-31 00:00:00,"27",,,,,,
"895155208RR0001",2024-7-31 00:00:00,"27",,,,,,
"895155406RR0001",2024-12-31 00:00:00,"27","N","N",$29515615.00,$13168654.00,,
"895159044RR0001",2024-12-31 00:00:00,"27",,,,,,
"895163491RR0001",2024-3-31 00:00:00,"27",,,,,,
"895163608RR0001",2024-6-30 00:00:00,"27",,,,,,
"895176139RR0001",2024-3-31 00:00:00,"27",,,,,,
"895176535RR0001",2024-6-30 00:00:00,"27",,,,,,
"895179570RR0001",2024-12-31 00:00:00,"27",,,,,,
"895181840RR0001",2024-12-31 00:00:00,"27",,,,,,
"895191104RR0001",2024-12-31 00:00:00,"27",,,,,,
"895193878RR0001",2024-3-31 00:00:00,"27",,,,,,
"895194710RR0001",2024-12-31 00:00:00,"27",,,,,,
"895197044RR0001",2024-3-31 00:00:00,"27",,,,,,
"895197762RR0001",2024-6-30 00:00:00,"27",,,,,,
"895198653RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"895207389RR0001",2024-3-31 00:00:00,"27",,,,,,
"895207637RR0001",2024-3-31 00:00:00,"27",,,,,,
"895215325RR0001",2024-3-31 00:00:00,"27",,,,,,
"895215531RR0001",2024-3-31 00:00:00,"27",,,,,,
"895220887RR0001",2024-3-31 00:00:00,"27",,,,,,
"895227379RR0001",2024-3-31 00:00:00,"27",,,,,,
"895232072RR0001",2024-5-31 00:00:00,"27",,,,,,
"895254845RR0001",2024-3-31 00:00:00,"27",,,,,,
"895256675RR0001",2024-3-31 00:00:00,"27",,,,,,
"895257889RR0001",2024-3-31 00:00:00,"27",,,,,,
"895259331RR0001",2024-3-31 00:00:00,"27",,,,,,
"895261345RR0001",2024-8-31 00:00:00,"27",,,,,,
"895262145RR0001",2024-12-31 00:00:00,"27",,,,,,
"895262988RR0001",2024-3-31 00:00:00,"27",,,,,,
"895263077RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"895264133RR0001",2024-3-31 00:00:00,"27",,,,,,
"895265783RR0001",2024-3-31 00:00:00,"27",,,,,,
"895269173RR0001",2024-9-30 00:00:00,"27",,,$0.00,$0.00,,
"895269611RR0001",2024-12-31 00:00:00,"27",,,,,,
"895271278RR0001",2024-12-31 00:00:00,"27",,,,,,
"895280329RR0001",2024-12-31 00:00:00,"27",,,,,,
"895280477RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"895282358RR0001",2024-3-31 00:00:00,"27",,,,,,
"895287449RR0001",2024-12-31 00:00:00,"27",,,,,,
"895288231RR0001",2024-12-31 00:00:00,"27",,,,,,
"895295269RR0001",2024-12-31 00:00:00,"27",,,,,,
"895298727RR0001",2024-6-30 00:00:00,"27",,,,,,
"895298966RR0001",2024-3-31 00:00:00,"27",,,,,,
"895300069RR0001",2024-12-31 00:00:00,"27",,,,,,
"895300663RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"895300861RR0001",2024-12-31 00:00:00,"27",,,,,,
"895304285RR0001",2024-1-31 00:00:00,"27","N","N",,,"N","N"
"895307403RR0001",2024-6-30 00:00:00,"27",,,,,,
"895308807RR0001",2024-12-31 00:00:00,"27",,,,,,
"895309292RR0001",2024-3-31 00:00:00,"27",,,,,,
"895309490RR0001",2024-12-31 00:00:00,"27",,,,,,
"895309748RR0001",2024-2-28 00:00:00,"27",,,,,,
"895311066RR0001",2024-12-31 00:00:00,"27",,,,,,
"895312296RR0001",2024-3-31 00:00:00,"27",,,,,,
"895314284RR0001",2024-4-30 00:00:00,"27","N","N",,,"N","N"
"895315075RR0001",2024-12-31 00:00:00,"27",,,,,,
"895318541RR0001",2024-6-30 00:00:00,"27","N","N",,,,
"895319945RR0001",2024-12-31 00:00:00,"27",,,,,,
"895327088RR0001",2024-6-30 00:00:00,"27",,,,,,
"895328367RR0001",2024-5-31 00:00:00,"27",,,,,,
"895329159RR0001",2024-3-31 00:00:00,"27",,,,,,
"895329274RR0001",2024-3-31 00:00:00,"27",,,,,,
"895330371RR0001",2024-3-31 00:00:00,"27",,,,,,
"895335230RR0002",2024-3-31 00:00:00,"27",,,,,,
"895336071RR0001",2024-3-31 00:00:00,"27",,,,,,
"895336824RR0001",2024-12-31 00:00:00,"27",,,,,,
"895337624RR0001",2024-12-31 00:00:00,"27",,,,,,
"895338879RR0001",2024-12-31 00:00:00,"27",,,,,,
"895339083RR0001",2024-3-31 00:00:00,"27",,,,,,
"895339588RR0001",2024-12-31 00:00:00,"27",,,,,,
"895349033RR0001",2024-3-31 00:00:00,"27",,,,,,
"895349090RR0001",2024-12-31 00:00:00,"27",,,,,,
"895349124RR0001",2024-12-31 00:00:00,"27",,,,,,
"895349520RR0001",2024-12-31 00:00:00,"27",,,,,,
"895350890RR0001",2024-3-31 00:00:00,"27",,,,,,
"895350924RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"895352722RR0001",2024-12-31 00:00:00,"27",,,,,,
"895356921RR0001",2024-12-31 00:00:00,"27",,,,,,
"895357812RR0001",2024-12-31 00:00:00,"27",,,,,,
"895359826RR0001",2024-7-31 00:00:00,"27",,,,,,
"895362614RR0001",2024-4-30 00:00:00,"27",,,,,,
"895363125RR0001",2024-6-30 00:00:00,"27",,,,,,
"895363489RR0001",2024-9-30 00:00:00,"27",,,,,,
"895371680RR0001",2024-5-31 00:00:00,"27",,,,,,
"895376614RR0001",2024-1-31 00:00:00,"27",,,,,,
"895377083RR0001",2024-7-31 00:00:00,"27","N","N",,,,
"895383537RR0001",2024-12-31 00:00:00,"27",,,,,,
"895387538RR0001",2024-3-31 00:00:00,"27",,,,,,
"895387579RR0001",2024-3-31 00:00:00,"27",,,,,,
"895388288RR0001",2024-6-30 00:00:00,"27",,,,,,
"895390110RR0001",2024-3-31 00:00:00,"27",,,,,,
"895391241RR0001",2024-10-31 00:00:00,"27",,,,,,
"895394286RR0001",2024-12-31 00:00:00,"27",,,,,,
"895398287RR0001",2024-6-30 00:00:00,"27",,,,,,
"895403962RR0001",2024-12-31 00:00:00,"27",,,,,,
"895404044RR0001",2024-12-31 00:00:00,"27",,,,,,
"895406643RR0001",2024-12-31 00:00:00,"27",,,,,,
"895407690RR0001",2024-3-31 00:00:00,"27",,,,,,
"895407740RR0001",2024-3-31 00:00:00,"27",,,,,,
"895408177RR0001",2024-12-31 00:00:00,"27",,,,,,
"895411494RR0001",2024-3-31 00:00:00,"27",,,,,,
"895416915RR0001",2024-8-31 00:00:00,"27",,,,,,
"895418200RR0001",2024-12-31 00:00:00,"27",,,,,,
"895420768RR0001",2024-3-31 00:00:00,"27",,,,,,
"895422244RR0001",2024-6-30 00:00:00,"27",,,,,,
"895427227RR0001",2024-1-31 00:00:00,"27",,,,,,
"895434223RR0001",2024-12-31 00:00:00,"27",,,,,,
"895435196RR0001",2024-3-31 00:00:00,"27","N","N",$2967923.00,,,
"895436103RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"895438919RR0001",2024-8-31 00:00:00,"27","N","N",,,,
"895441400RR0001",2024-11-30 00:00:00,"27","N","N",,,,
"895442044RR0001",2024-3-31 00:00:00,"27",,,,,,
"895445849RR0001",2024-3-31 00:00:00,"27",,,,,,
"895447373RR0001",2024-5-31 00:00:00,"27",,,,,,
"895448934RR0001",2024-3-31 00:00:00,"27",,,,,,
"895451276RR0001",2024-12-31 00:00:00,"27",,,,,,
"895453405RR0001",2024-12-31 00:00:00,"27",,,,,,
"895454254RR0001",2024-12-31 00:00:00,"27",,,,,,
"895454833RR0001",2024-12-31 00:00:00,"27",,,,,,
"895459501RR0001",2024-12-30 00:00:00,"27",,,,,,
"895460434RR0001",2024-12-31 00:00:00,"27",,,,,,
"895460525RR0001",2024-12-31 00:00:00,"27",,,,,,
"895463040RR0001",2024-12-31 00:00:00,"27",,,,,,
"895469799RR0001",2024-7-31 00:00:00,"27",,,,,,
"895470938RR0001",2024-3-31 00:00:00,"27",,,,,,
"895471407RR0001",2024-12-31 00:00:00,"27",,,,,,
"895476166RR0001",2024-12-31 00:00:00,"27",,,,,,
"895477370RR0001",2024-3-31 00:00:00,"27",,,,,,
"895481190RR0001",2024-12-31 00:00:00,"27",,,,,,
"895487197RR0001",2024-12-31 00:00:00,"27",,,,,,
"895487296RR0001",2024-6-30 00:00:00,"27",,,,,,
"895492601RR0001",2024-3-31 00:00:00,"27",,,,,,
"895493930RR0001",2024-3-31 00:00:00,"27",,,,,,
"895501393RR0001",2024-12-31 00:00:00,"27",,,,,,
"895503506RR0001",2024-10-31 00:00:00,"27",,,,,,
"895504165RR0001",2024-3-31 00:00:00,"27",,,,,,
"895505345RR0001",2024-1-31 00:00:00,"27",,,,,,
"895505907RR0001",2024-12-31 00:00:00,"27",,,,,,
"895507150RR0001",2024-12-31 00:00:00,"27",,,,,,
"895508174RR0001",2024-12-31 00:00:00,"27",,,,,,
"895508349RR0001",2024-12-31 00:00:00,"27",,,,,,
"895510931RR0001",2024-3-31 00:00:00,"27",,,,,,
"895518389RR0001",2024-3-31 00:00:00,"27",,,,,,
"895518793RR0001",2024-3-31 00:00:00,"27",,,,,,
"895520872RR0001",2024-3-31 00:00:00,"27",,,,,,
"895526903RR0001",2024-12-31 00:00:00,"27",,,,,,
"895528545RR0001",2024-12-31 00:00:00,"27",,,,,,
"895530954RR0001",2024-3-31 00:00:00,"27",,,,,,
"895532364RR0001",2024-12-31 00:00:00,"27",,,,,,
"895535045RR0001",2024-12-31 00:00:00,"27",,,,,,
"895535698RR0001",2024-3-31 00:00:00,"27",,,,,,
"895538809RR0001",2024-12-31 00:00:00,"27",,,,,,
"895543064RR0001",2024-12-31 00:00:00,"27",,,,,,
"895543221RR0001",2024-12-31 00:00:00,"27",,,,,,
"895546513RR0001",2024-3-31 00:00:00,"27",,,,,,
"895546729RR0001",2024-12-31 00:00:00,"27",,,,,,
"895549178RR0001",2024-12-31 00:00:00,"27",,,,,,
"895552149RR0001",2024-3-31 00:00:00,"27",,,,,,
"895554947RR0001",2024-9-30 00:00:00,"27",,,,,,
"895555142RR0001",2024-3-15 00:00:00,"27",,,,,,
"895560795RR0001",2024-3-31 00:00:00,"27",,,,,,
"895562510RR0001",2024-12-31 00:00:00,"27",,,,,,
"895568525RR0001",2024-12-31 00:00:00,"27",,,,,,
"895569044RR0001",2024-12-31 00:00:00,"27",,,,,,
"895571362RR0001",2024-12-31 00:00:00,"27",,,,,,
"895574549RR0001",2024-12-31 00:00:00,"27",,,,,,
"895577732RR0001",2024-3-31 00:00:00,"27","N","N",$7813.00,,,
"895579373RR0001",2024-8-31 00:00:00,"27",,,,,,
"895581148RR0001",2024-12-31 00:00:00,"27",,,,,,
"895582252RR0001",2024-3-31 00:00:00,"27",,,,,,
"895582609RR0001",2024-10-31 00:00:00,"27",,,,,,
"895583227RR0001",2024-3-31 00:00:00,"27","N","N",,,"N","N"
"895585222RR0001",2024-2-28 00:00:00,"27",,,,,,
"895587848RR0001",2024-12-31 00:00:00,"27",,,,,,
"895596153RR0001",2024-3-31 00:00:00,"27",,,,,,
"895599199RR0001",2024-6-30 00:00:00,"27",,,,,,
"895609519RR0001",2024-9-30 00:00:00,"27",,,,,,
"895609725RR0001",2024-12-31 00:00:00,"27",,,,,,
"895614006RR0001",2024-6-30 00:00:00,"27",,,,,,
"895619419RR0001",2024-12-31 00:00:00,"27",,,,,,
"895619955RR0001",2024-12-31 00:00:00,"27",,,,,,
"895620524RR0001",2024-6-30 00:00:00,"27",,,,,,
"895624229RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"895625275RR0001",2024-6-30 00:00:00,"27",,,,,,
"895625986RR0001",2024-12-31 00:00:00,"27",,,,,,
"895627297RR0001",2024-12-31 00:00:00,"27",,,,,,
"895628451RR0001",2024-3-31 00:00:00,"27",,,,,,
"895628873RR0001",2024-3-31 00:00:00,"27",,,,,,
"895629293RR0001",2024-6-30 00:00:00,"27",,,,,,
"895634962RR0001",2024-6-30 00:00:00,"27",,,,,,
"895635019RR0001",2024-3-31 00:00:00,"27",,,,,,
"895636066RR0001",2024-8-31 00:00:00,"27",,,,,,
"895636140RR0001",2024-2-28 00:00:00,"27",,,,,,
"895636462RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"895636660RR0001",2024-12-31 00:00:00,"27",,,,,,
"895637122RR0001",2024-1-31 00:00:00,"27",,,,,,
"895637122RR0001",2024-11-30 00:00:00,"27",,,,,,
"895645075RR0001",2024-3-31 00:00:00,"27",,,,,,
"895646040RR0001",2024-3-31 00:00:00,"27",,,,,,
"895648335RR0001",2024-3-31 00:00:00,"27",,,,,,
"895650547RR0001",2024-12-31 00:00:00,"27",,,,,,
"895655256RR0001",2024-6-30 00:00:00,"27",,,,,,
"895669216RR0001",2024-3-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"895675015RR0001",2024-6-30 00:00:00,"27",,,,,,
"895675742RR0001",2024-12-31 00:00:00,"27",,,,,,
"895681047RR0001",2024-7-31 00:00:00,"27",,,,,,
"895681930RR0001",2024-12-31 00:00:00,"27",,,,,,
"895683274RR0001",2024-12-31 00:00:00,"27",,,,,,
"895688018RR0001",2024-12-31 00:00:00,"27",,,,,,
"895689347RR0001",2024-3-31 00:00:00,"27",,,,,,
"895691681RR0001",2024-7-31 00:00:00,"27",,,,,,
"895692051RR0001",2024-3-31 00:00:00,"27",,,,,,
"895694073RR0001",2024-3-31 00:00:00,"27",,,,,,
"895694214RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"895709145RR0001",2024-12-31 00:00:00,"27",,,,,,
"895709293RR0002",2024-12-31 00:00:00,"27",,,,,,
"895710242RR0001",2024-6-30 00:00:00,"27",,,,,,
"895728228RR0001",2024-12-31 00:00:00,"27",,,,,,
"895728475RR0001",2024-8-31 00:00:00,"27",,,,,,
"895738292RR0001",2024-12-31 00:00:00,"27",,,,,,
"895751063RR0002",2024-11-30 00:00:00,"27",,,,,,
"895754265RR0001",2024-12-31 00:00:00,"27",,,,,,
"895757896RR0001",2024-12-31 00:00:00,"27",,,,,,
"895759421RR0001",2024-9-30 00:00:00,"27",,,,,,
"895760676RR0001",2024-3-31 00:00:00,"27",,,,,,
"895761989RR0001",2024-8-31 00:00:00,"27",,,,,,
"895765543RR0001",2024-12-31 00:00:00,"27",,,,,,
"895768711RR0001",2024-2-28 00:00:00,"27",,,,,,
"895769719RR0001",2024-12-31 00:00:00,"27",,,,,,
"895771673RR0001",2024-3-31 00:00:00,"27",,,,,,
"895776250RR0001",2024-3-31 00:00:00,"27",,,,,,
"895780526RR0001",2024-3-31 00:00:00,"27",,,,,,
"895786028RR0001",2024-3-31 00:00:00,"27",,,,,,
"895788222RR0001",2024-8-31 00:00:00,"27",,,,,,
"895789915RR0001",2024-12-31 00:00:00,"27",,,,,,
"895792729RR0001",2024-12-31 00:00:00,"27",,,,,,
"895793032RR0001",2024-3-31 00:00:00,"27",,,,,,
"895800910RR0001",2024-8-31 00:00:00,"27",,,,,,
"895801140RR0001",2024-3-31 00:00:00,"27",,,,,,
"895801710RR0001",2024-8-31 00:00:00,"27",,,,,,
"895805919RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"895807246RR0001",2024-6-30 00:00:00,"27",,,,,,
"895808558RR0001",2024-3-31 00:00:00,"27",,,,,,
"895815512RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"895817138RR0001",2024-12-31 00:00:00,"27",,,,,,
"895817492RR0001",2024-12-31 00:00:00,"27",,,,,,
"895818664RR0001",2024-8-31 00:00:00,"27",,,,,,
"895821668RR0001",2024-12-31 00:00:00,"27",,,,,,
"895826063RR0001",2024-3-31 00:00:00,"27",,,,,,
"895830180RR0001",2024-3-31 00:00:00,"27",,,,,,
"895831204RR0001",2024-6-30 00:00:00,"27",,,,,,
"895835445RR0001",2024-12-31 00:00:00,"27",,,,,,
"895837912RR0001",2024-12-31 00:00:00,"27",,,,,,
"895839710RR0001",2024-5-31 00:00:00,"27",,,,,,
"895843019RR0001",2024-12-31 00:00:00,"27",,,,,,
"895848430RR0001",2024-8-31 00:00:00,"27",,,,,,
"895852622RR0001",2024-12-31 00:00:00,"27",,,,,,
"895858645RR0001",2024-8-31 00:00:00,"27",,,,,,
"895859130RR0001",2024-6-30 00:00:00,"27",,,,,,
"895861243RR0001",2024-3-31 00:00:00,"27",,,,,,
"895864692RR0001",2024-3-31 00:00:00,"27",,,,,,
"895867810RR0001",2024-3-31 00:00:00,"27",,,,,,
"895873305RR0001",2024-3-31 00:00:00,"27",,,,,,
"895878072RR0001",2024-3-31 00:00:00,"27",,,,,,
"895879849RR0001",2024-12-31 00:00:00,"27",,,,,,
"895880862RR0001",2024-3-31 00:00:00,"27",,,,,,
"895889715RR0001",2024-12-31 00:00:00,"27",,,,,,
"895890325RR0001",2024-12-31 00:00:00,"27",,,,,,
"895893915RR0001",2024-6-30 00:00:00,"27",,,,,,
"895894467RR0001",2024-10-31 00:00:00,"27",,,,,,
"895895845RR0001",2024-6-30 00:00:00,"27",,,,,,
"895896728RR0001",2024-3-31 00:00:00,"27",,,,,,
"895899862RR0001",2024-12-31 00:00:00,"27",,,,,,
"895910255RR0001",2024-12-31 00:00:00,"27",,,,,,
"895912830RR0001",2024-12-31 00:00:00,"27",,,,,,
"895918464RR0001",2024-3-31 00:00:00,"27",,,,,,
"895918944RR0001",2024-6-30 00:00:00,"27",,,,,,
"895920866RR0001",2024-3-31 00:00:00,"27",,,,,,
"895921880RR0001",2024-5-31 00:00:00,"27",,,,,,
"895925154RR0001",2024-9-30 00:00:00,"27","N","N",,,,
"895930808RR0001",2024-12-31 00:00:00,"27",,,,,,
"895932911RR0001",2024-3-31 00:00:00,"27",,,,,,
"895935898RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"895937779RR0001",2024-12-31 00:00:00,"27",,,,,,
