"BN/Registration number","Fiscal period end","Form ID","Sequence number","Charity's Program Country Code"
"888786647RR0001",2024-12-31 00:00:00,"27",1,"IT"
"888804218RR0001",2024-12-31 00:00:00,"27",1,"BI"
"888804218RR0001",2024-12-31 00:00:00,"27",2,"CA"
"888804218RR0001",2024-12-31 00:00:00,"27",3,"ET"
"888804218RR0001",2024-12-31 00:00:00,"27",4,"GH"
"888804218RR0001",2024-12-31 00:00:00,"27",5,"JO"
"888804218RR0001",2024-12-31 00:00:00,"27",6,"LB"
"888804218RR0001",2024-12-31 00:00:00,"27",7,"ML"
"888804218RR0001",2024-12-31 00:00:00,"27",8,"MZ"
"888804218RR0001",2024-12-31 00:00:00,"27",9,"PK"
"888804218RR0001",2024-12-31 00:00:00,"27",10,"PS"
"888804218RR0001",2024-12-31 00:00:00,"27",11,"RW"
"888804218RR0001",2024-12-31 00:00:00,"27",12,"TZ"
"888804218RR0001",2024-12-31 00:00:00,"27",13,"SN"
"888804218RR0001",2024-12-31 00:00:00,"27",14,"UG"
"888835485RR0001",2024-8-31 00:00:00,"27",1,"ZW"
"888835485RR0001",2024-8-31 00:00:00,"27",2,"HT"
"888835485RR0001",2024-8-31 00:00:00,"27",3,"TH"
"888835592RR0001",2024-5-31 00:00:00,"27",1,"CN"
"888838398RR0001",2024-6-30 00:00:00,"27",1,"UA"
"888838398RR0001",2024-6-30 00:00:00,"27",2,"GT"
"888838398RR0001",2024-6-30 00:00:00,"27",3,"MX"
"888863198RR0001",2024-12-31 00:00:00,"27",1,"QM"
"888894052RR0001",2024-6-30 00:00:00,"27",1,"UG"
"888894268RR0001",2024-12-31 00:00:00,"27",1,"IN"
"888894268RR0001",2024-12-31 00:00:00,"27",2,"NG"
"888928462RR0001",2024-12-31 00:00:00,"27",1,"PH"
"888934197RR0001",2024-12-31 00:00:00,"27",1,"PL"
"888934197RR0001",2024-12-31 00:00:00,"27",2,"IN"
"888934197RR0001",2024-12-31 00:00:00,"27",3,"SL"
"888971462RR0001",2024-6-30 00:00:00,"27",1,"KE"
"888971462RR0001",2024-6-30 00:00:00,"27",2,"US"
"888971462RR0001",2024-6-30 00:00:00,"27",3,"QM"
"889006177RR0001",2024-3-31 00:00:00,"27",1,"QP"
"889006177RR0001",2024-3-31 00:00:00,"27",2,"QR"
"889016259RR0001",2024-4-30 00:00:00,"27",1,"PL"
"889016259RR0001",2024-4-30 00:00:00,"27",2,"UA"
"889024394RR0001",2024-6-30 00:00:00,"27",1,"QP"
"889045449RR0001",2024-12-31 00:00:00,"27",1,"KE"
"889045449RR0001",2024-12-31 00:00:00,"27",2,"US"
"889045449RR0001",2024-12-31 00:00:00,"27",3,"BR"
"889051256RR0001",2024-12-31 00:00:00,"27",1,"CU"
"889071460RR0001",2024-10-31 00:00:00,"27",1,"IN"
"889130845RR0001",2024-12-31 00:00:00,"27",1,"US"
"889137444RR0001",2024-12-31 00:00:00,"27",1,"US"
"889138061RR0001",2024-12-31 00:00:00,"27",1,"IL"
"889147666RR0001",2024-12-31 00:00:00,"27",1,"US"
"889147666RR0001",2024-12-31 00:00:00,"27",2,"GB"
"889147666RR0001",2024-12-31 00:00:00,"27",3,"JM"
"889147666RR0001",2024-12-31 00:00:00,"27",4,"IN"
"889147666RR0001",2024-12-31 00:00:00,"27",5,"PH"
"889147666RR0001",2024-12-31 00:00:00,"27",6,"QS"
"889150280RR0001",2024-6-30 00:00:00,"27",1,"GB"
"889151379RR0001",2024-12-31 00:00:00,"27",1,"BR"
"889151379RR0001",2024-12-31 00:00:00,"27",2,"GB"
"889151379RR0001",2024-12-31 00:00:00,"27",3,"PH"
"889160172RR0001",2024-3-31 00:00:00,"27",1,"BR"
"889160172RR0001",2024-3-31 00:00:00,"27",2,"SV"
"889160172RR0001",2024-3-31 00:00:00,"27",3,"TZ"
"889160172RR0001",2024-3-31 00:00:00,"27",4,"GH"
"889160172RR0001",2024-3-31 00:00:00,"27",5,"KE"
"889160172RR0001",2024-3-31 00:00:00,"27",6,"ID"
"889160172RR0001",2024-3-31 00:00:00,"27",7,"JM"
"889160172RR0001",2024-3-31 00:00:00,"27",8,"NP"
"889160172RR0001",2024-3-31 00:00:00,"27",9,"PH"
"889160172RR0001",2024-3-31 00:00:00,"27",10,"PE"
"889167417RR0001",2024-12-31 00:00:00,"27",1,"MX"
"889184891RR0001",2024-3-31 00:00:00,"27",1,"RW"
"889184891RR0001",2024-3-31 00:00:00,"27",2,"CD"
"889184891RR0001",2024-3-31 00:00:00,"27",3,"BI"
"889186391RR0001",2024-12-31 00:00:00,"27",1,"IN"
"889212577RR0001",2024-12-31 00:00:00,"27",1,"ET"
"889212577RR0001",2024-12-31 00:00:00,"27",2,"RW"
"889212577RR0001",2024-12-31 00:00:00,"27",3,"GY"
"889243648RR0001",2024-6-30 00:00:00,"27",1,"LB"
"889243648RR0001",2024-6-30 00:00:00,"27",2,"BD"
"889243648RR0001",2024-6-30 00:00:00,"27",3,"CL"
"889243648RR0001",2024-6-30 00:00:00,"27",4,"QA"
"889248043RR0001",2024-2-28 00:00:00,"27",1,"IL"
"889265278RR0001",2024-12-31 00:00:00,"27",1,"DO"
"889265278RR0001",2024-12-31 00:00:00,"27",2,"CU"
"889273777RR0001",2024-12-31 00:00:00,"27",1,"KE"
"889273777RR0001",2024-12-31 00:00:00,"27",2,"HN"
"889273777RR0001",2024-12-31 00:00:00,"27",3,"CN"
"889273777RR0001",2024-12-31 00:00:00,"27",4,"US"
"889273777RR0001",2024-12-31 00:00:00,"27",5,"MM"
"889273777RR0001",2024-12-31 00:00:00,"27",6,"MX"
"889273777RR0001",2024-12-31 00:00:00,"27",7,"CU"
"889273777RR0001",2024-12-31 00:00:00,"27",8,"GT"
"889302006RR0001",2024-12-31 00:00:00,"27",1,"VN"
"889302006RR0001",2024-12-31 00:00:00,"27",2,"TH"
"889302006RR0001",2024-12-31 00:00:00,"27",3,"IN"
"889302006RR0001",2024-12-31 00:00:00,"27",4,"CN"
"889322244RR0001",2024-12-31 00:00:00,"27",1,"IN"
"889322244RR0001",2024-12-31 00:00:00,"27",2,"US"
"889342226RR0001",2024-12-31 00:00:00,"27",1,"US"
"889350443RR0001",2024-3-31 00:00:00,"27",1,"SO"
"889357976RR0001",2024-8-1 00:00:00,"27",1,"VN"
"889357976RR0001",2024-8-1 00:00:00,"27",2,"MX"
"889357976RR0001",2024-8-1 00:00:00,"27",3,"US"
"889357976RR0001",2024-8-1 00:00:00,"27",4,"ES"
"889364444RR0001",2024-12-31 00:00:00,"27",1,"BR"
"889369906RR0001",2024-6-30 00:00:00,"27",1,"UG"
"889386793RR0001",2024-9-30 00:00:00,"27",1,"SD"
"889386793RR0001",2024-9-30 00:00:00,"27",2,"KE"
"889394649RR0001",2024-6-30 00:00:00,"27",1,"US"
"889394649RR0001",2024-6-30 00:00:00,"27",2,"QP"
"889394649RR0001",2024-6-30 00:00:00,"27",3,"CN"
"889395398RR0001",2024-6-30 00:00:00,"27",1,"KH"
"889395398RR0001",2024-6-30 00:00:00,"27",2,"UG"
"889395398RR0001",2024-6-30 00:00:00,"27",3,"BR"
"889395398RR0001",2024-6-30 00:00:00,"27",4,"SD"
"889395398RR0001",2024-6-30 00:00:00,"27",5,"SL"
"889395398RR0001",2024-6-30 00:00:00,"27",6,"CO"
"889437422RR0001",2024-2-28 00:00:00,"27",1,"JP"
"889454617RR0001",2024-12-31 00:00:00,"27",1,"UA"
"889459970RR0001",2024-6-30 00:00:00,"27",1,"BZ"
"889459970RR0001",2024-6-30 00:00:00,"27",2,"BF"
"889459970RR0001",2024-6-30 00:00:00,"27",3,"DO"
"889459970RR0001",2024-6-30 00:00:00,"27",4,"ET"
"889459970RR0001",2024-6-30 00:00:00,"27",5,"GH"
"889459970RR0001",2024-6-30 00:00:00,"27",6,"GT"
"889459970RR0001",2024-6-30 00:00:00,"27",7,"HT"
"889459970RR0001",2024-6-30 00:00:00,"27",8,"ID"
"889459970RR0001",2024-6-30 00:00:00,"27",9,"MW"
"889459970RR0001",2024-6-30 00:00:00,"27",10,"NI"
"889459970RR0001",2024-6-30 00:00:00,"27",11,"RW"
"889459970RR0001",2024-6-30 00:00:00,"27",12,"UG"
"889459970RR0001",2024-6-30 00:00:00,"27",13,"ZM"
"889533576RR0001",2024-12-31 00:00:00,"27",1,"RS"
"889540738RR0001",2024-12-31 00:00:00,"27",1,"UG"
"889540738RR0001",2024-12-31 00:00:00,"27",2,"NG"
"889540738RR0001",2024-12-31 00:00:00,"27",3,"SD"
"889540738RR0001",2024-12-31 00:00:00,"27",4,"RW"
"889540738RR0001",2024-12-31 00:00:00,"27",5,"MX"
"889548574RR0001",2024-12-31 00:00:00,"27",1,"IL"
"889548574RR0001",2024-12-31 00:00:00,"27",2,"US"
"889585469RR0001",2024-12-31 00:00:00,"27",1,"IN"
"889591665RR0001",2024-6-30 00:00:00,"27",1,"HN"
"889674396RR0001",2024-6-30 00:00:00,"27",1,"MX"
"889674396RR0001",2024-6-30 00:00:00,"27",2,"UG"
"889674396RR0001",2024-6-30 00:00:00,"27",3,"NP"
"889674396RR0001",2024-6-30 00:00:00,"27",4,"MW"
"889677969RR0001",2024-12-31 00:00:00,"27",1,"HT"
"889677969RR0001",2024-12-31 00:00:00,"27",2,"US"
"889683025RR0001",2024-12-31 00:00:00,"27",1,"GH"
"889696944RR0001",2024-2-28 00:00:00,"27",1,"GH"
"889699211RR0001",2024-12-31 00:00:00,"27",1,"HT"
"889736567RR0001",2024-12-31 00:00:00,"27",1,"PL"
"889736567RR0001",2024-12-31 00:00:00,"27",2,"UA"
"889737961RR0001",2024-12-31 00:00:00,"27",1,"IN"
"889765574RR0001",2024-12-31 00:00:00,"27",1,"CR"
"889774022RR0001",2024-12-31 00:00:00,"27",1,"HT"
"889774022RR0001",2024-12-31 00:00:00,"27",2,"QS"
"889795175RR0001",2024-7-31 00:00:00,"27",1,"JM"
"889795175RR0001",2024-7-31 00:00:00,"27",2,"KE"
"889795175RR0001",2024-7-31 00:00:00,"27",3,"PH"
"889795175RR0001",2024-7-31 00:00:00,"27",4,"QS"
"889795175RR0001",2024-7-31 00:00:00,"27",5,"KH"
"889795175RR0001",2024-7-31 00:00:00,"27",6,"MG"
"889795175RR0001",2024-7-31 00:00:00,"27",7,"QM"
"889816591RR0001",2024-12-31 00:00:00,"27",1,"MX"
"889853990RR0001",2024-12-31 00:00:00,"27",1,"NG"
"889853990RR0001",2024-12-31 00:00:00,"27",2,"HT"
"889870663RR0001",2024-12-31 00:00:00,"27",1,"IN"
"889904264RR0001",2024-12-31 00:00:00,"27",1,"GH"
"889920799RR0001",2024-2-28 00:00:00,"27",1,"US"
"889922795RR0001",2024-6-30 00:00:00,"27",1,"CG"
"889922795RR0001",2024-6-30 00:00:00,"27",2,"NG"
"889922795RR0001",2024-6-30 00:00:00,"27",3,"SL"
"889922795RR0001",2024-6-30 00:00:00,"27",4,"GH"
"889922795RR0001",2024-6-30 00:00:00,"27",5,"IN"
"889928396RR0001",2024-12-31 00:00:00,"27",1,"UG"
"889956793RR0001",2024-8-31 00:00:00,"27",1,"IN"
"889969390RR0001",2024-12-31 00:00:00,"27",1,"IN"
"889976718RR0001",2024-2-28 00:00:00,"27",1,"BR"
"889976718RR0001",2024-2-28 00:00:00,"27",2,"MZ"
"889977575RR0001",2024-9-30 00:00:00,"27",1,"UA"
"889977575RR0001",2024-9-30 00:00:00,"27",2,"KZ"
"889977575RR0001",2024-9-30 00:00:00,"27",3,"RU"
"889977575RR0001",2024-9-30 00:00:00,"27",4,"KG"
"889977575RR0001",2024-9-30 00:00:00,"27",5,"BY"
"889977575RR0001",2024-9-30 00:00:00,"27",6,"GE"
"889977575RR0001",2024-9-30 00:00:00,"27",7,"AZ"
"889977575RR0001",2024-9-30 00:00:00,"27",8,"QP"
"889977575RR0001",2024-9-30 00:00:00,"27",9,"US"
"889977575RR0001",2024-9-30 00:00:00,"27",10,"UZ"
"890004591RR0001",2024-12-31 00:00:00,"27",1,"HT"
"890013394RR0001",2024-12-31 00:00:00,"27",1,"CU"
"890013394RR0001",2024-12-31 00:00:00,"27",2,"MM"
"890013394RR0001",2024-12-31 00:00:00,"27",3,"IR"
"890013394RR0001",2024-12-31 00:00:00,"27",4,"IQ"
"890015993RR0001",2024-4-30 00:00:00,"27",1,"QS"
"890024995RR0001",2024-12-31 00:00:00,"27",1,"IN"
"890059520RR0001",2024-12-31 00:00:00,"27",1,"HU"
"890074172RR0001",2024-12-31 00:00:00,"27",1,"ES"
"890074172RR0001",2024-12-31 00:00:00,"27",2,"US"
"890074172RR0001",2024-12-31 00:00:00,"27",3,"JO"
"890074172RR0001",2024-12-31 00:00:00,"27",4,"DE"
"890074172RR0001",2024-12-31 00:00:00,"27",5,"FR"
"890074172RR0001",2024-12-31 00:00:00,"27",6,"GH"
"890074172RR0001",2024-12-31 00:00:00,"27",7,"QS"
"890074172RR0001",2024-12-31 00:00:00,"27",8,"BR"
"890074172RR0001",2024-12-31 00:00:00,"27",9,"CM"
"890074172RR0001",2024-12-31 00:00:00,"27",10,"KE"
"890074172RR0001",2024-12-31 00:00:00,"27",11,"SD"
"890074644RR0001",2024-7-31 00:00:00,"27",1,"AO"
"890074644RR0001",2024-7-31 00:00:00,"27",2,"GH"
"890074644RR0001",2024-7-31 00:00:00,"27",3,"HT"
"890074644RR0001",2024-7-31 00:00:00,"27",4,"JM"
"890074644RR0001",2024-7-31 00:00:00,"27",5,"PE"
"890074644RR0001",2024-7-31 00:00:00,"27",6,"SV"
"890074644RR0001",2024-7-31 00:00:00,"27",7,"GT"
"890074644RR0001",2024-7-31 00:00:00,"27",8,"HN"
"890074644RR0001",2024-7-31 00:00:00,"27",9,"LR"
"890074644RR0001",2024-7-31 00:00:00,"27",10,"SL"
"890074644RR0001",2024-7-31 00:00:00,"27",11,"ZM"
"890079395RR0001",2024-12-31 00:00:00,"27",1,"PH"
"890096183RR0001",2024-12-31 00:00:00,"27",1,"CR"
"890107063RR0001",2024-12-31 00:00:00,"27",1,"PK"
"890107063RR0001",2024-12-31 00:00:00,"27",2,"US"
"890127673RR0001",2024-8-31 00:00:00,"27",1,"HN"
"890127673RR0001",2024-8-31 00:00:00,"27",2,"PE"
"890127673RR0001",2024-8-31 00:00:00,"27",3,"SV"
"890134190RR0001",2024-7-31 00:00:00,"27",1,"PL"
"890210248RR0001",2024-12-31 00:00:00,"27",1,"IN"
"890234198RR0001",2024-9-30 00:00:00,"27",1,"IN"
"890240997RR0001",2024-6-30 00:00:00,"27",1,"MA"
"890308646RR0001",2024-9-30 00:00:00,"27",1,"IL"
"890317589RR0001",2024-3-31 00:00:00,"27",1,"BT"
"890317589RR0001",2024-3-31 00:00:00,"27",2,"QR"
"890359045RR0001",2024-12-31 00:00:00,"27",1,"DO"
"890392376RR0001",2024-9-30 00:00:00,"27",1,"GB"
"890403843RR0001",2024-3-31 00:00:00,"27",1,"SV"
"890404999RR0001",2024-3-31 00:00:00,"27",1,"UG"
"890415086RR0001",2024-12-31 00:00:00,"27",1,"IN"
"890416217RR0001",2024-6-30 00:00:00,"27",1,"GT"
"890416217RR0001",2024-6-30 00:00:00,"27",2,"NI"
"890419799RR0001",2024-12-31 00:00:00,"27",1,"US"
"890439060RR0001",2024-3-31 00:00:00,"27",1,"TH"
"890441009RR0001",2024-12-31 00:00:00,"27",1,"ZW"
"890441009RR0001",2024-12-31 00:00:00,"27",2,"QS"
"890441009RR0001",2024-12-31 00:00:00,"27",3,"KE"
"890470362RR0001",2024-12-31 00:00:00,"27",1,"UG"
"890470362RR0001",2024-12-31 00:00:00,"27",2,"US"
"890470362RR0001",2024-12-31 00:00:00,"27",3,"TH"
"890535347RR0001",2024-12-31 00:00:00,"27",1,"VE"
"890554140RR0001",2024-12-31 00:00:00,"27",1,"PE"
"890554140RR0001",2024-12-31 00:00:00,"27",2,"CO"
"890554140RR0001",2024-12-31 00:00:00,"27",3,"GT"
"890554140RR0001",2024-12-31 00:00:00,"27",4,"CU"
"890554140RR0001",2024-12-31 00:00:00,"27",5,"PH"
"890559479RR0001",2024-12-31 00:00:00,"27",1,"HT"
"890571748RR0001",2024-12-31 00:00:00,"27",1,"CL"
"890571748RR0001",2024-12-31 00:00:00,"27",2,"CO"
"890571748RR0001",2024-12-31 00:00:00,"27",3,"CG"
"890574585RR0001",2024-12-31 00:00:00,"27",1,"MG"
"890574585RR0001",2024-12-31 00:00:00,"27",2,"CD"
"890574585RR0001",2024-12-31 00:00:00,"27",3,"HT"
"890574585RR0001",2024-12-31 00:00:00,"27",4,"GH"
"890577794RR0001",2024-12-31 00:00:00,"27",1,"CN"
"890578149RR0001",2024-12-31 00:00:00,"27",1,"BR"
"890581945RR0001",2024-6-30 00:00:00,"27",1,"SO"
"890623929RR0001",2024-12-31 00:00:00,"27",1,"US"
"890624190RR0001",2024-12-31 00:00:00,"27",1,"AM"
"890624190RR0001",2024-12-31 00:00:00,"27",2,"LB"
"890624190RR0001",2024-12-31 00:00:00,"27",3,"SY"
"890627672RR0001",2024-1-31 00:00:00,"27",1,"UG"
"890627672RR0001",2024-1-31 00:00:00,"27",2,"QS"
"890627672RR0001",2024-1-31 00:00:00,"27",3,"KE"
"890627995RR0001",2024-3-31 00:00:00,"27",1,"UG"
"890632276RR0001",2024-6-30 00:00:00,"27",1,"JP"
"890632276RR0001",2024-6-30 00:00:00,"27",2,"JM"
"890632276RR0001",2024-6-30 00:00:00,"27",3,"QS"
"890632276RR0001",2024-6-30 00:00:00,"27",4,"QR"
"890633845RR0001",2024-2-28 00:00:00,"27",1,"MX"
"890639594RR0001",2024-12-31 00:00:00,"27",1,"CU"
"890646706RR0001",2024-12-31 00:00:00,"27",1,"VN"
"890646706RR0001",2024-12-31 00:00:00,"27",2,"US"
"890648249RR0001",2024-12-31 00:00:00,"27",1,"ES"
"890648249RR0001",2024-12-31 00:00:00,"27",2,"QS"
"890648249RR0001",2024-12-31 00:00:00,"27",3,"SL"
"890648249RR0001",2024-12-31 00:00:00,"27",4,"MG"
"890666761RR0001",2024-5-31 00:00:00,"27",1,"IL"
"890675622RR0001",2024-12-31 00:00:00,"27",1,"HT"
"890675770RR0001",2024-12-31 00:00:00,"27",1,"US"
"890681323RR0001",2024-6-30 00:00:00,"27",1,"GT"
"890734148RR0001",2024-4-30 00:00:00,"27",1,"QS"
"890752348RR0001",2024-12-31 00:00:00,"27",1,"IN"
"890764947RR0001",2024-4-30 00:00:00,"27",1,"AU"
"890796196RR0001",2024-12-31 00:00:00,"27",1,"PH"
"890802176RR0001",2024-12-31 00:00:00,"27",1,"PE"
"890804651RR0001",2024-12-31 00:00:00,"27",1,"LK"
"890837743RR0001",2024-12-31 00:00:00,"27",1,"CU"
"890847189RR0001",2024-11-30 00:00:00,"27",1,"US"
"890849342RR0001",2024-12-31 00:00:00,"27",1,"TW"
"890853799RR0001",2024-12-31 00:00:00,"27",1,"RS"
"890853799RR0001",2024-12-31 00:00:00,"27",2,"MK"
"890853799RR0001",2024-12-31 00:00:00,"27",3,"AL"
"890853799RR0001",2024-12-31 00:00:00,"27",4,"BG"
"890853799RR0001",2024-12-31 00:00:00,"27",5,"RO"
"890859010RR0001",2024-12-31 00:00:00,"27",1,"US"
"890859010RR0001",2024-12-31 00:00:00,"27",2,"MX"
"890859010RR0001",2024-12-31 00:00:00,"27",3,"IN"
"890866122RR0001",2024-4-30 00:00:00,"27",1,"ZM"
"890866122RR0001",2024-4-30 00:00:00,"27",2,"ET"
"890866122RR0001",2024-4-30 00:00:00,"27",3,"NG"
"890866122RR0001",2024-4-30 00:00:00,"27",4,"US"
"890877590RR0001",2024-12-31 00:00:00,"27",1,"US"
"890881972RR0001",2024-7-31 00:00:00,"27",1,"RW"
"890881972RR0001",2024-7-31 00:00:00,"27",2,"NE"
"890881972RR0001",2024-7-31 00:00:00,"27",3,"UA"
"890940448RR0001",2024-5-31 00:00:00,"27",1,"IL"
"890963416RR0001",2024-7-31 00:00:00,"27",1,"US"
"890963416RR0001",2024-7-31 00:00:00,"27",2,"GB"
"890963416RR0001",2024-7-31 00:00:00,"27",3,"IN"
"890963416RR0001",2024-7-31 00:00:00,"27",4,"IT"
"890963416RR0001",2024-7-31 00:00:00,"27",5,"QP"
"890963416RR0001",2024-7-31 00:00:00,"27",6,"FR"
"890963416RR0001",2024-7-31 00:00:00,"27",7,"NL"
"890963416RR0001",2024-7-31 00:00:00,"27",8,"QR"
"890982267RR0001",2024-12-31 00:00:00,"27",1,"PH"
"890982267RR0001",2024-12-31 00:00:00,"27",2,"MX"
"890982267RR0001",2024-12-31 00:00:00,"27",3,"MG"
"890982267RR0001",2024-12-31 00:00:00,"27",4,"QS"
"890982267RR0001",2024-12-31 00:00:00,"27",5,"QR"
"890982267RR0001",2024-12-31 00:00:00,"27",6,"US"
"890982267RR0001",2024-12-31 00:00:00,"27",7,"ES"
"890982267RR0001",2024-12-31 00:00:00,"27",8,"QP"
"890982978RR0001",2024-12-31 00:00:00,"27",1,"US"
"890987647RR0001",2024-12-31 00:00:00,"27",1,"US"
"890987647RR0001",2024-12-31 00:00:00,"27",2,"GB"
"891001091RR0001",2024-4-30 00:00:00,"27",1,"IE"
"891001091RR0001",2024-4-30 00:00:00,"27",2,"CH"
"891009649RR0001",2024-12-31 00:00:00,"27",1,"IL"
"891039646RR0001",2024-12-31 00:00:00,"27",1,"IN"
"891072126RR0001",2024-9-30 00:00:00,"27",1,"TZ"
"891139941RR0001",2024-12-31 00:00:00,"27",1,"UA"
"891148785RR0001",2024-12-31 00:00:00,"27",1,"PG"
"891153348RR0001",2024-3-31 00:00:00,"27",1,"RW"
"891205940RR0001",2024-12-31 00:00:00,"27",1,"UA"
"891228280RR0001",2024-12-31 00:00:00,"27",1,"ZM"
"891228280RR0001",2024-12-31 00:00:00,"27",2,"MM"
"891228280RR0001",2024-12-31 00:00:00,"27",3,"TH"
"891235749RR0001",2024-3-31 00:00:00,"27",1,"GH"
"891235749RR0001",2024-3-31 00:00:00,"27",2,"PH"
"891235749RR0001",2024-3-31 00:00:00,"27",3,"UG"
"891235749RR0001",2024-3-31 00:00:00,"27",4,"KE"
"891235749RR0001",2024-3-31 00:00:00,"27",5,"QR"
"891257149RR0001",2024-12-31 00:00:00,"27",1,"FR"
"891260010RR0001",2024-12-31 00:00:00,"27",1,"RS"
"891265571RR0001",2024-12-31 00:00:00,"27",1,"US"
"891265571RR0001",2024-12-31 00:00:00,"27",2,"QR"
"891281982RR0001",2024-12-31 00:00:00,"27",1,"QS"
"891313199RR0001",2024-6-30 00:00:00,"27",1,"HN"
"891318644RR0001",2024-12-31 00:00:00,"27",1,"UA"
"891318644RR0001",2024-12-31 00:00:00,"27",2,"UZ"
"891318644RR0001",2024-12-31 00:00:00,"27",3,"IN"
"891318644RR0001",2024-12-31 00:00:00,"27",4,"KE"
"891318644RR0001",2024-12-31 00:00:00,"27",5,"US"
"891432643RR0001",2024-12-31 00:00:00,"27",1,"BR"
"891432643RR0001",2024-12-31 00:00:00,"27",2,"CO"
"891432643RR0001",2024-12-31 00:00:00,"27",3,"PE"
"891450561RR0001",2024-12-31 00:00:00,"27",1,"QP"
"891460362RR0001",2024-8-31 00:00:00,"27",1,"AL"
"891460446RR0001",2024-8-31 00:00:00,"27",1,"MX"
"891460446RR0001",2024-8-31 00:00:00,"27",2,"CD"
"891460446RR0001",2024-8-31 00:00:00,"27",3,"RW"
"891460446RR0001",2024-8-31 00:00:00,"27",4,"HT"
"891460446RR0001",2024-8-31 00:00:00,"27",5,"UG"
"891469991RR0001",2024-12-31 00:00:00,"27",1,"US"
"891534646RR0001",2024-2-28 00:00:00,"27",1,"IL"
"891535015RR0001",2024-8-31 00:00:00,"27",1,"GT"
"891567190RR0001",2024-12-31 00:00:00,"27",1,"PH"
"891567190RR0001",2024-12-31 00:00:00,"27",2,"TH"
"891567190RR0001",2024-12-31 00:00:00,"27",3,"UA"
"891567190RR0001",2024-12-31 00:00:00,"27",4,"JP"
"891568446RR0001",2024-12-31 00:00:00,"27",1,"US"
"891590929RR0001",2024-12-31 00:00:00,"27",1,"US"
"891601700RR0001",2024-12-31 00:00:00,"27",1,"MX"
"891619066RR0001",2024-12-31 00:00:00,"27",1,"QM"
"891619066RR0001",2024-12-31 00:00:00,"27",2,"CA"
"891619066RR0001",2024-12-31 00:00:00,"27",3,"IN"
"891619066RR0001",2024-12-31 00:00:00,"27",4,"NP"
"891625840RR0001",2024-7-31 00:00:00,"27",1,"BR"
"891625840RR0001",2024-7-31 00:00:00,"27",2,"PT"
"891625840RR0001",2024-7-31 00:00:00,"27",3,"IT"
"891625840RR0001",2024-7-31 00:00:00,"27",4,"DE"
"891631269RR0001",2024-6-30 00:00:00,"27",1,"US"
"891644577RR0001",2024-12-31 00:00:00,"27",1,"CO"
"891659773RR0001",2024-12-31 00:00:00,"27",1,"IN"
"891669483RR0001",2024-12-31 00:00:00,"27",1,"IT"
"891873960RR0001",2024-8-31 00:00:00,"27",1,"US"
"891905408RR0001",2024-12-31 00:00:00,"27",1,"PH"
"891920670RR0001",2024-12-31 00:00:00,"27",1,"AR"
"892009648RR0001",2024-12-31 00:00:00,"27",1,"QR"
"892009648RR0001",2024-12-31 00:00:00,"27",2,"IN"
"892009648RR0001",2024-12-31 00:00:00,"27",3,"QS"
"892009648RR0001",2024-12-31 00:00:00,"27",4,"BR"
"892011982RR0001",2024-6-30 00:00:00,"27",1,"IT"
"892011982RR0001",2024-6-30 00:00:00,"27",2,"QP"
"892100884RR0001",2024-6-30 00:00:00,"27",1,"QN"
"892100884RR0001",2024-6-30 00:00:00,"27",2,"QS"
"892100884RR0001",2024-6-30 00:00:00,"27",3,"QR"
"892100884RR0001",2024-6-30 00:00:00,"27",4,"IN"
"892100884RR0001",2024-6-30 00:00:00,"27",5,"BD"
"892100884RR0001",2024-6-30 00:00:00,"27",6,"MZ"
"892100884RR0001",2024-6-30 00:00:00,"27",7,"GM"
"892100884RR0001",2024-6-30 00:00:00,"27",8,"KE"
"892100884RR0001",2024-6-30 00:00:00,"27",9,"MU"
"892100884RR0001",2024-6-30 00:00:00,"27",10,"NG"
"892104928RR0001",2024-12-31 00:00:00,"27",1,"ID"
"892128265RR0001",2024-12-31 00:00:00,"27",1,"CU"
"892128265RR0001",2024-12-31 00:00:00,"27",2,"NI"
"892128265RR0001",2024-12-31 00:00:00,"27",3,"PH"
"892128265RR0001",2024-12-31 00:00:00,"27",4,"GE"
"892128265RR0001",2024-12-31 00:00:00,"27",5,"CD"
"892128265RR0001",2024-12-31 00:00:00,"27",6,"LR"
"892128265RR0001",2024-12-31 00:00:00,"27",7,"IN"
"892128265RR0001",2024-12-31 00:00:00,"27",8,"LK"
"892128646RR0001",2024-6-30 00:00:00,"27",1,"HN"
"892128646RR0001",2024-6-30 00:00:00,"27",2,"QR"
"892128646RR0001",2024-6-30 00:00:00,"27",3,"QS"
"892161183RR0001",2024-10-31 00:00:00,"27",1,"ID"
"892161183RR0001",2024-10-31 00:00:00,"27",2,"LK"
"892161183RR0001",2024-10-31 00:00:00,"27",3,"GB"
"892200528RR0001",2024-12-31 00:00:00,"27",1,"US"
"892201047RR0001",2024-12-31 00:00:00,"27",1,"GT"
"892249970RR0001",2024-12-31 00:00:00,"27",1,"GH"
"892249970RR0001",2024-12-31 00:00:00,"27",2,"QM"
"892249970RR0001",2024-12-31 00:00:00,"27",3,"ZM"
"892249970RR0001",2024-12-31 00:00:00,"27",4,"PH"
"892249970RR0001",2024-12-31 00:00:00,"27",5,"ZW"
"892249970RR0001",2024-12-31 00:00:00,"27",6,"QS"
"892249970RR0001",2024-12-31 00:00:00,"27",7,"GY"
"892252131RR0001",2024-6-30 00:00:00,"27",1,"BO"
